image_filename,image_stem,mask_filename,has_mask,image_width,image_height,image_min,image_max,image_mean,image_std,status,mask_width,mask_height,dimension_match,unique_mask_values,is_binary_mask,has_tumour_pixels,tumour_pixels,total_pixels,tumour_ratio
brisc2025_train_00023_gl_ax_t1.jpg,brisc2025_train_00023_gl_ax_t1,brisc2025_train_00023_gl_ax_t1.png,True,512,512,0.0,255.0,32.63114547729492,37.93471969897318,ok,512,512,True,"[0, 1, 2, 3, 4, 5, 6, 250, 251, 252, 253, 254, 255]",False,True,2015,262144,0.007686614990234375
brisc2025_train_00024_gl_ax_t1.jpg,brisc2025_train_00024_gl_ax_t1,brisc2025_train_00024_gl_ax_t1.png,True,512,512,0.0,255.0,21.74322509765625,34.475204290556434,ok,512,512,True,"[0, 1, 2, 3, 4, 5, 7, 250, 251, 252, 253, 254, 255]",False,True,832,262144,0.003173828125
brisc2025_train_00025_gl_ax_t1.jpg,brisc2025_train_00025_gl_ax_t1,brisc2025_train_00025_gl_ax_t1.png,True,512,512,0.0,255.0,18.45140838623047,29.47804613882488,ok,512,512,True,"[0, 1, 2, 3, 4, 5, 7, 249, 250, 251, 252, 253, 254, 255]",False,True,1280,262144,0.0048828125
brisc2025_train_00026_gl_ax_t1.jpg,brisc2025_train_00026_gl_ax_t1,brisc2025_train_00026_gl_ax_t1.png,True,512,512,0.0,253.0,25.476436614990234,38.51782826645416,ok,512,512,True,"[0, 1, 2, 3, 4, 5, 6, 7, 248, 250, 251, 252, 253, 254, 255]",False,True,1769,262144,0.006748199462890625
brisc2025_train_00027_gl_ax_t1.jpg,brisc2025_train_00027_gl_ax_t1,brisc2025_train_00027_gl_ax_t1.png,True,512,512,0.0,254.0,29.621334075927734,43.60485657788317,ok,512,512,True,"[0, 1, 2, 3, 4, 5, 6, 7, 248, 249, 250, 251, 252, 253, 254, 255]",False,True,1399,262144,0.005336761474609375
brisc2025_train_00028_gl_ax_t1.jpg,brisc2025_train_00028_gl_ax_t1,brisc2025_train_00028_gl_ax_t1.png,True,512,512,0.0,255.0,26.06271743774414,36.72532063170142,ok,512,512,True,"[0, 1, 2, 3, 4, 5, 6, 7, 248, 249, 250, 251, 252, 253, 254, 255]",False,True,4224,262144,0.01611328125
brisc2025_train_00029_gl_ax_t1.jpg,brisc2025_train_00029_gl_ax_t1,brisc2025_train_00029_gl_ax_t1.png,True,512,512,0.0,255.0,28.361797332763672,40.04375320539674,ok,512,512,True,"[0, 1, 2, 3, 4, 5, 6, 249, 250, 251, 252, 253, 254, 255]",False,True,10174,262144,0.03881072998046875
brisc2025_train_00030_gl_ax_t1.jpg,brisc2025_train_00030_gl_ax_t1,brisc2025_train_00030_gl_ax_t1.png,True,512,512,0.0,255.0,30.818862915039062,41.00690378292796,ok,512,512,True,"[0, 1, 2, 3, 4, 5, 6, 7, 250, 251, 252, 253, 254, 255]",False,True,9071,262144,0.034603118896484375
brisc2025_train_00031_gl_ax_t1.jpg,brisc2025_train_00031_gl_ax_t1,brisc2025_train_00031_gl_ax_t1.png,True,512,512,0.0,255.0,24.90435791015625,36.543815549920446,ok,512,512,True,"[0, 1, 2, 3, 4, 5, 6, 7, 248, 249, 250, 251, 252, 253, 254, 255]",False,True,2855,262144,0.010890960693359375
brisc2025_train_00032_gl_ax_t1.jpg,brisc2025_train_00032_gl_ax_t1,brisc2025_train_00032_gl_ax_t1.png,True,512,512,0.0,254.0,22.902267456054688,30.687794116704904,ok,512,512,True,"[0, 1, 2, 3, 4, 5, 6, 7, 250, 251, 252, 253, 254, 255]",False,True,579,262144,0.002208709716796875
brisc2025_train_00033_gl_ax_t1.jpg,brisc2025_train_00033_gl_ax_t1,brisc2025_train_00033_gl_ax_t1.png,True,512,512,0.0,255.0,24.646587371826172,35.28830229330937,ok,512,512,True,"[0, 1, 2, 3, 4, 5, 6, 7, 248, 250, 251, 252, 253, 254, 255]",False,True,6096,262144,0.02325439453125
brisc2025_train_00034_gl_ax_t1.jpg,brisc2025_train_00034_gl_ax_t1,brisc2025_train_00034_gl_ax_t1.png,True,512,512,0.0,255.0,24.8724365234375,34.55166993127707,ok,512,512,True,"[0, 1, 2, 3, 4, 5, 6, 7, 248, 249, 250, 251, 252, 253, 254, 255]",False,True,5729,262144,0.021854400634765625
brisc2025_train_00035_gl_ax_t1.jpg,brisc2025_train_00035_gl_ax_t1,brisc2025_train_00035_gl_ax_t1.png,True,512,512,0.0,255.0,20.92658233642578,30.329278828885283,ok,512,512,True,"[0, 1, 2, 3, 4, 5, 7, 248, 250, 251, 252, 253, 254, 255]",False,True,10665,262144,0.040683746337890625
brisc2025_train_00036_gl_ax_t1.jpg,brisc2025_train_00036_gl_ax_t1,brisc2025_train_00036_gl_ax_t1.png,True,512,512,0.0,255.0,22.43987274169922,35.30702284605531,ok,512,512,True,"[0, 1, 2, 3, 4, 5, 6, 248, 249, 250, 251, 252, 253, 254, 255]",False,True,6909,262144,0.026355743408203125
brisc2025_train_00037_gl_ax_t1.jpg,brisc2025_train_00037_gl_ax_t1,brisc2025_train_00037_gl_ax_t1.png,True,512,512,0.0,255.0,24.49856185913086,29.32317787082358,ok,512,512,True,"[0, 1, 2, 3, 4, 5, 6, 249, 250, 251, 252, 253, 254, 255]",False,True,2997,262144,0.011432647705078125
brisc2025_train_00038_gl_ax_t1.jpg,brisc2025_train_00038_gl_ax_t1,brisc2025_train_00038_gl_ax_t1.png,True,512,512,0.0,255.0,24.947235107421875,34.599944825542195,ok,512,512,True,"[0, 1, 2, 3, 4, 5, 6, 7, 249, 250, 251, 252, 253, 254, 255]",False,True,3191,262144,0.012172698974609375
brisc2025_train_00039_gl_ax_t1.jpg,brisc2025_train_00039_gl_ax_t1,brisc2025_train_00039_gl_ax_t1.png,True,512,512,0.0,255.0,26.200000762939453,41.08600533194925,ok,512,512,True,"[0, 1, 2, 3, 4, 5, 6, 249, 250, 251, 252, 253, 254, 255]",False,True,2436,262144,0.0092926025390625
brisc2025_train_00040_gl_ax_t1.jpg,brisc2025_train_00040_gl_ax_t1,brisc2025_train_00040_gl_ax_t1.png,True,512,512,0.0,255.0,26.765579223632812,33.23454570140397,ok,512,512,True,"[0, 1, 2, 3, 4, 5, 6, 7, 248, 249, 250, 251, 252, 253, 254, 255]",False,True,4480,262144,0.01708984375
brisc2025_train_00041_gl_ax_t1.jpg,brisc2025_train_00041_gl_ax_t1,brisc2025_train_00041_gl_ax_t1.png,True,512,512,0.0,255.0,24.358596801757812,31.24645893427646,ok,512,512,True,"[0, 1, 2, 3, 4, 5, 6, 249, 250, 251, 252, 253, 254, 255]",False,True,1572,262144,0.0059967041015625
brisc2025_train_00042_gl_ax_t1.jpg,brisc2025_train_00042_gl_ax_t1,brisc2025_train_00042_gl_ax_t1.png,True,512,512,0.0,255.0,30.51913070678711,37.94133577312438,ok,512,512,True,"[0, 1, 2, 3, 4, 5, 6, 7, 248, 249, 250, 251, 252, 253, 254, 255]",False,True,14420,262144,0.0550079345703125
brisc2025_train_00043_gl_ax_t1.jpg,brisc2025_train_00043_gl_ax_t1,brisc2025_train_00043_gl_ax_t1.png,True,512,512,0.0,255.0,27.231430053710938,32.68187678976428,ok,512,512,True,"[0, 1, 2, 3, 4, 5, 6, 250, 251, 252, 253, 254, 255]",False,True,2589,262144,0.009876251220703125
brisc2025_train_00044_gl_ax_t1.jpg,brisc2025_train_00044_gl_ax_t1,brisc2025_train_00044_gl_ax_t1.png,True,512,512,0.0,255.0,29.846107482910156,40.159703808071974,ok,512,512,True,"[0, 1, 2, 3, 4, 5, 6, 8, 248, 249, 250, 251, 252, 253, 254, 255]",False,True,4112,262144,0.01568603515625
brisc2025_train_00045_gl_ax_t1.jpg,brisc2025_train_00045_gl_ax_t1,brisc2025_train_00045_gl_ax_t1.png,True,512,512,0.0,254.0,27.41790771484375,35.644506173686786,ok,512,512,True,"[0, 1, 2, 3, 4, 5, 7, 247, 248, 249, 250, 251, 252, 253, 254, 255]",False,True,5444,262144,0.0207672119140625
brisc2025_train_00046_gl_ax_t1.jpg,brisc2025_train_00046_gl_ax_t1,brisc2025_train_00046_gl_ax_t1.png,True,512,512,0.0,255.0,25.21788787841797,32.401948218002964,ok,512,512,True,"[0, 1, 2, 3, 4, 5, 6, 7, 248, 249, 250, 251, 252, 253, 254, 255]",False,True,8773,262144,0.033466339111328125
brisc2025_train_00047_gl_ax_t1.jpg,brisc2025_train_00047_gl_ax_t1,brisc2025_train_00047_gl_ax_t1.png,True,512,512,0.0,255.0,24.679092407226562,31.714500103123516,ok,512,512,True,"[0, 1, 2, 3, 4, 5, 6, 7, 248, 249, 250, 251, 252, 253, 254, 255]",False,True,9273,262144,0.035373687744140625
brisc2025_train_00048_gl_ax_t1.jpg,brisc2025_train_00048_gl_ax_t1,brisc2025_train_00048_gl_ax_t1.png,True,512,512,0.0,255.0,29.25442123413086,37.56332494941444,ok,512,512,True,"[0, 1, 2, 3, 4, 5, 6, 7, 249, 250, 251, 252, 253, 254, 255]",False,True,8977,262144,0.034244537353515625
brisc2025_train_00049_gl_ax_t1.jpg,brisc2025_train_00049_gl_ax_t1,brisc2025_train_00049_gl_ax_t1.png,True,512,512,0.0,255.0,25.93527603149414,33.4205571869555,ok,512,512,True,"[0, 1, 2, 3, 4, 5, 6, 248, 249, 250, 251, 252, 253, 254, 255]",False,True,9959,262144,0.037990570068359375
brisc2025_train_00050_gl_ax_t1.jpg,brisc2025_train_00050_gl_ax_t1,brisc2025_train_00050_gl_ax_t1.png,True,512,512,0.0,254.0,26.572383880615234,34.5431505513719,ok,512,512,True,"[0, 1, 2, 3, 4, 5, 6, 250, 251, 252, 253, 254, 255]",False,True,2530,262144,0.00965118408203125
brisc2025_train_00051_gl_ax_t1.jpg,brisc2025_train_00051_gl_ax_t1,brisc2025_train_00051_gl_ax_t1.png,True,512,512,0.0,249.0,22.774688720703125,29.701251968467822,ok,512,512,True,"[0, 1, 2, 3, 4, 5, 7, 249, 250, 251, 252, 253, 254, 255]",False,True,2262,262144,0.00862884521484375
brisc2025_train_00052_gl_ax_t1.jpg,brisc2025_train_00052_gl_ax_t1,brisc2025_train_00052_gl_ax_t1.png,True,512,512,0.0,255.0,26.80419921875,33.440122351804746,ok,512,512,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 250, 251, 252, 253, 254, 255]",False,True,2132,262144,0.0081329345703125
brisc2025_train_00053_gl_ax_t1.jpg,brisc2025_train_00053_gl_ax_t1,brisc2025_train_00053_gl_ax_t1.png,True,512,512,0.0,252.0,29.264556884765625,35.547748553983865,ok,512,512,True,"[0, 1, 2, 3, 4, 5, 6, 7, 250, 251, 252, 253, 254, 255]",False,True,1211,262144,0.004619598388671875
brisc2025_train_00054_gl_ax_t1.jpg,brisc2025_train_00054_gl_ax_t1,brisc2025_train_00054_gl_ax_t1.png,True,512,512,0.0,252.0,22.52593994140625,29.793644641405752,ok,512,512,True,"[0, 1, 2, 3, 4, 5, 248, 249, 250, 251, 252, 253, 254, 255]",False,True,3770,262144,0.01438140869140625
brisc2025_train_00055_gl_ax_t1.jpg,brisc2025_train_00055_gl_ax_t1,brisc2025_train_00055_gl_ax_t1.png,True,512,512,0.0,255.0,23.370269775390625,30.784252295889328,ok,512,512,True,"[0, 1, 2, 3, 4, 5, 6, 248, 249, 250, 251, 252, 253, 254, 255]",False,True,3809,262144,0.014530181884765625
brisc2025_train_00056_gl_ax_t1.jpg,brisc2025_train_00056_gl_ax_t1,brisc2025_train_00056_gl_ax_t1.png,True,512,512,0.0,255.0,22.74273681640625,30.142066026214653,ok,512,512,True,"[0, 1, 2, 3, 4, 5, 6, 249, 250, 251, 252, 253, 254, 255]",False,True,11080,262144,0.042266845703125
brisc2025_train_00057_gl_ax_t1.jpg,brisc2025_train_00057_gl_ax_t1,brisc2025_train_00057_gl_ax_t1.png,True,512,512,0.0,255.0,24.379459381103516,32.20403882855095,ok,512,512,True,"[0, 1, 2, 3, 4, 5, 6, 7, 248, 250, 251, 252, 253, 254, 255]",False,True,12697,262144,0.048435211181640625
brisc2025_train_00058_gl_ax_t1.jpg,brisc2025_train_00058_gl_ax_t1,brisc2025_train_00058_gl_ax_t1.png,True,512,512,0.0,249.0,21.451045989990234,28.83422044597481,ok,512,512,True,"[0, 1, 2, 3, 4, 5, 6, 7, 248, 249, 250, 251, 252, 253, 254, 255]",False,True,13157,262144,0.050189971923828125
brisc2025_train_00059_gl_ax_t1.jpg,brisc2025_train_00059_gl_ax_t1,brisc2025_train_00059_gl_ax_t1.png,True,512,512,0.0,251.0,25.433109283447266,34.52487806378958,ok,512,512,True,"[0, 1, 2, 3, 4, 5, 6, 7, 248, 249, 250, 251, 252, 253, 254, 255]",False,True,11051,262144,0.042156219482421875
brisc2025_train_00060_gl_ax_t1.jpg,brisc2025_train_00060_gl_ax_t1,brisc2025_train_00060_gl_ax_t1.png,True,512,512,0.0,252.0,20.84566879272461,29.414682229523766,ok,512,512,True,"[0, 1, 2, 3, 4, 5, 6, 7, 248, 249, 250, 251, 252, 253, 254, 255]",False,True,8509,262144,0.032459259033203125
brisc2025_train_00061_gl_ax_t1.jpg,brisc2025_train_00061_gl_ax_t1,brisc2025_train_00061_gl_ax_t1.png,True,512,512,0.0,255.0,18.799270629882812,23.632610537985208,ok,512,512,True,"[0, 1, 2, 3, 4, 5, 6, 7, 248, 249, 250, 251, 252, 253, 254, 255]",False,True,9818,262144,0.03745269775390625
brisc2025_train_00062_gl_ax_t1.jpg,brisc2025_train_00062_gl_ax_t1,brisc2025_train_00062_gl_ax_t1.png,True,512,512,0.0,255.0,29.557479858398438,39.14544796129292,ok,512,512,True,"[0, 1, 2, 3, 4, 5, 6, 7, 248, 249, 250, 251, 252, 253, 254, 255]",False,True,6967,262144,0.026576995849609375
brisc2025_train_00063_gl_ax_t1.jpg,brisc2025_train_00063_gl_ax_t1,brisc2025_train_00063_gl_ax_t1.png,True,512,512,0.0,255.0,26.091434478759766,35.961931944633335,ok,512,512,True,"[0, 1, 2, 3, 4, 5, 6, 7, 249, 250, 251, 252, 253, 254, 255]",False,True,4609,262144,0.017581939697265625
brisc2025_train_00064_gl_ax_t1.jpg,brisc2025_train_00064_gl_ax_t1,brisc2025_train_00064_gl_ax_t1.png,True,512,512,0.0,255.0,23.610790252685547,33.77767862325888,ok,512,512,True,"[0, 1, 2, 3, 4, 5, 6, 249, 250, 251, 252, 253, 254, 255]",False,True,3572,262144,0.0136260986328125
brisc2025_train_00065_gl_ax_t1.jpg,brisc2025_train_00065_gl_ax_t1,brisc2025_train_00065_gl_ax_t1.png,True,512,512,0.0,255.0,24.918804168701172,30.640607741253064,ok,512,512,True,"[0, 1, 2, 3, 4, 5, 6, 248, 250, 251, 252, 253, 254, 255]",False,True,5396,262144,0.0205841064453125
brisc2025_train_00066_gl_ax_t1.jpg,brisc2025_train_00066_gl_ax_t1,brisc2025_train_00066_gl_ax_t1.png,True,512,512,0.0,255.0,23.771743774414062,29.163658979156104,ok,512,512,True,"[0, 1, 2, 3, 4, 5, 6, 7, 248, 249, 250, 251, 252, 253, 254, 255]",False,True,5450,262144,0.02079010009765625
brisc2025_train_00067_gl_ax_t1.jpg,brisc2025_train_00067_gl_ax_t1,brisc2025_train_00067_gl_ax_t1.png,True,512,512,0.0,254.0,21.383140563964844,26.478035380388775,ok,512,512,True,"[0, 1, 2, 3, 4, 5, 6, 249, 250, 251, 252, 253, 254, 255]",False,True,7814,262144,0.02980804443359375
brisc2025_train_00068_gl_ax_t1.jpg,brisc2025_train_00068_gl_ax_t1,brisc2025_train_00068_gl_ax_t1.png,True,512,512,0.0,255.0,21.992652893066406,27.540795868090882,ok,512,512,True,"[0, 1, 2, 3, 4, 5, 6, 7, 248, 249, 250, 251, 252, 253, 254, 255]",False,True,14615,262144,0.055751800537109375
brisc2025_train_00069_gl_ax_t1.jpg,brisc2025_train_00069_gl_ax_t1,brisc2025_train_00069_gl_ax_t1.png,True,512,512,0.0,250.0,21.189193725585938,27.20990138951748,ok,512,512,True,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 248, 249, 250, 251, 252, 253, 254, 255]",False,True,20685,262144,0.07890701293945312
brisc2025_train_00070_gl_ax_t1.jpg,brisc2025_train_00070_gl_ax_t1,brisc2025_train_00070_gl_ax_t1.png,True,512,512,0.0,254.0,24.86219024658203,32.1195258131956,ok,512,512,True,"[0, 1, 2, 3, 4, 5, 6, 7, 248, 249, 250, 251, 252, 253, 254, 255]",False,True,20119,262144,0.07674789428710938
brisc2025_train_00071_gl_ax_t1.jpg,brisc2025_train_00071_gl_ax_t1,brisc2025_train_00071_gl_ax_t1.png,True,512,512,0.0,252.0,25.39645004272461,33.748823082439564,ok,512,512,True,"[0, 1, 2, 3, 4, 5, 6, 7, 248, 249, 250, 251, 252, 253, 254, 255]",False,True,20287,262144,0.07738876342773438
brisc2025_train_00072_gl_ax_t1.jpg,brisc2025_train_00072_gl_ax_t1,brisc2025_train_00072_gl_ax_t1.png,True,512,512,0.0,255.0,26.587711334228516,36.28344842147289,ok,512,512,True,"[0, 1, 2, 3, 4, 5, 6, 7, 248, 249, 250, 251, 252, 253, 254, 255]",False,True,19676,262144,0.0750579833984375
brisc2025_train_00073_gl_ax_t1.jpg,brisc2025_train_00073_gl_ax_t1,brisc2025_train_00073_gl_ax_t1.png,True,512,512,0.0,255.0,24.52315902709961,34.732461436195216,ok,512,512,True,"[0, 1, 2, 3, 4, 5, 6, 7, 248, 249, 250, 251, 252, 253, 254, 255]",False,True,10897,262144,0.041568756103515625
brisc2025_train_00074_gl_ax_t1.jpg,brisc2025_train_00074_gl_ax_t1,brisc2025_train_00074_gl_ax_t1.png,True,512,512,0.0,255.0,26.32341766357422,38.84100926293276,ok,512,512,True,"[0, 1, 2, 3, 4, 5, 6, 7, 248, 249, 250, 251, 252, 253, 254, 255]",False,True,6182,262144,0.02358245849609375
brisc2025_train_00075_gl_ax_t1.jpg,brisc2025_train_00075_gl_ax_t1,brisc2025_train_00075_gl_ax_t1.png,True,512,512,0.0,255.0,25.81945037841797,32.62209477180237,ok,512,512,True,"[0, 1, 2, 3, 4, 5, 249, 250, 251, 252, 253, 254, 255]",False,True,6342,262144,0.02419281005859375
brisc2025_train_00076_gl_ax_t1.jpg,brisc2025_train_00076_gl_ax_t1,brisc2025_train_00076_gl_ax_t1.png,True,512,512,0.0,254.0,28.624229431152344,36.0296979025948,ok,512,512,True,"[0, 1, 2, 3, 4, 5, 6, 7, 248, 249, 250, 251, 252, 253, 254, 255]",False,True,6533,262144,0.024921417236328125
brisc2025_train_00077_gl_ax_t1.jpg,brisc2025_train_00077_gl_ax_t1,brisc2025_train_00077_gl_ax_t1.png,True,512,512,0.0,255.0,26.394718170166016,33.96818806352241,ok,512,512,True,"[0, 1, 2, 3, 4, 5, 6, 7, 248, 249, 250, 251, 252, 253, 254, 255]",False,True,3317,262144,0.012653350830078125
brisc2025_train_00078_gl_ax_t1.jpg,brisc2025_train_00078_gl_ax_t1,brisc2025_train_00078_gl_ax_t1.png,True,512,512,0.0,255.0,26.608131408691406,35.153400432859776,ok,512,512,True,"[0, 1, 2, 3, 4, 5, 6, 249, 250, 251, 252, 253, 254, 255]",False,True,1285,262144,0.004901885986328125
brisc2025_train_00079_gl_ax_t1.jpg,brisc2025_train_00079_gl_ax_t1,brisc2025_train_00079_gl_ax_t1.png,True,512,512,0.0,253.0,27.497661590576172,35.69393796376958,ok,512,512,True,"[0, 1, 2, 3, 4, 5, 249, 250, 251, 252, 253, 254, 255]",False,True,3152,262144,0.01202392578125
brisc2025_train_00080_gl_ax_t1.jpg,brisc2025_train_00080_gl_ax_t1,brisc2025_train_00080_gl_ax_t1.png,True,512,512,0.0,255.0,24.611221313476562,36.422562338472254,ok,512,512,True,"[0, 1, 2, 3, 4, 5, 6, 7, 248, 249, 250, 251, 252, 253, 254, 255]",False,True,2856,262144,0.010894775390625
